ID,data,type
11013,"108- Los crímenes de guerra, según el Estatuto de Roma, incluyen infracciones graves de los Convenios de Ginebra de 12 de agosto de 1949, otras violaciones graves de las leyes y los usos aplicables en los conflictos armados internacionales y, en el caso de conflictos no internacionales, toda violación grave del artículo 3 común a los cuatro Convenios de Ginebra de 12 de agosto de 1949 u otras violaciones graves de las leyes y los usos aplicables en tales circunstancias dentro del marco establecido del derecho internacional.",nota
110131,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,titulo
110131,"Actos que provocan la muerte o lesiones graves, o que tengan el propósito de causar muerte o lesiones graves en contravención de las leyes y los usos aplicables en los conflictos armados según lo expresado en el Estatuto de Roma y en los Convenios de Ginebra (1949).",descripcion
110131,Homicidio intencional; causar intencionalmente grandes sufrimientos o lesiones graves que afecten la integridad física o la salud; homicidio ilícito de civiles por las partes en un conflicto armado; causar la muerte o heridas a un combatiente que haya depuesto las armas y se haya entregado; hacer padecer hambre a los civiles intencionalmente como método de guerra; someter a personas a mutilación física o a experimentos médicos o científicos injustificados o contrarios a los intereses de las personas; causar la muerte o heridas a traición a personas pertenecientes a la nación o al ejército enemigo; declarar que no se dará cuartel.,inclusion
110131,Homicidio intencional que no equivale a crimen de guerra (0101); tentativa de homicidio intencional que no equivale a crimen de guerra (0102); homicidio no intencional que no equivale a crimen de guerra (0103).,exclusion
110132,Destrucción o daños ilícitos a la propiedad en relación con conflictos armados,titulo
110132,"Actos que provocan una amplia destrucción o grandes daños a bienes, que no estén justificados por necesidades militares, y que se lleven a cabo ilícita y arbitrariamente en conflictos armados según lo expresado en el Estatuto de Roma y en los Convenios de Ginebra (1949).",descripcion
110132,"Daños intencionales que sean excesivos en relación con la ventaja militar directa; daños graves y a largo plazo o destrucción del entorno natural; atacar o bombardear pueblos, aldeas, viviendas o edificios que no estén defendidos y que no sean objetivos militares; ataques intencionales contra edificios dedicados a la religión, la instrucción, las artes, las ciencias o la beneficencia, los monumentos históricos o los hospitales, que no sean objetivos militares; pillaje.",inclusion
110132,Daños a la propiedad que no constituyen crímenes de guerra (0504).,exclusion
110133,Violencia sexual relacionada con conflictos armados,titulo
110133,Los actos de naturaleza sexual que se utilizan como táctica de guerra según lo expresado en el Estatuto de Roma y en los Convenios de Ginebra (1949).,descripcion
110133,"Casos de violación, esclavitud sexual, prostitución forzada, embarazo forzado, esterilización forzada o cualquier otra forma de violencia sexual relacionada con conflictos armados y que constituya una grave infracción de los Convenios de Ginebra.",inclusion
110133,Violencia sexual que no equivale a crimen de guerra (0301); explotación sexual que no equivale a crimen de guerra (0302).,exclusion
110134,Actos contra la libertad o la dignidad humana en relación con conflictos armados,titulo
110134,Actos encaminados a privar a un prisionero de guerra o a otras personas protegidas de su libertad o su dignidad humana según lo expresado en el Estatuto de Roma y en los Convenios de Ginebra (1949).,descripcion
110134,Privar intencionalmente a un prisionero de guerra o a otras personas protegidas del derecho a un juicio imparcial y ordinario; deportación o traslado ilegal o confinamiento ilícito; toma de rehenes; comisión de ultrajes contra la dignidad de las personas (incluido el trato inhumano o degradante).,inclusion
110134,Actos contra la libertad que no equivalen a crímenes de guerra (0202).,exclusion
110135,Reclutamiento o alistamiento de niños como soldados,titulo
110135,Actos encaminados a hacer que niños menores de 15 años se conviertan en combatientes según lo expresado en el Estatuto de Roma y en los Convenios de Ginebra (1949).,descripcion
110135,Reclutamiento o alistamiento de niños menores de 15 años en las fuerzas armadas nacionales o su utilización como participantes activos en las hostilidades.,inclusion
110135,Esclavitud y explotación que no equivalen a crímenes de guerra (0203); trabajo forzoso para el Estado o las fuerzas armadas (020323).,exclusion
110139,Otros crímenes de guerra,titulo
110139,Otros actos descritos en el Estatuto de Roma y en los Convenios de Ginebra (1949).,descripcion
110139,"Uso de veneno o armas envenenadas; empleo de armas, proyectiles, materiales y métodos de guerra que, por su propia naturaleza, causen daños superfluos o sufrimientos innecesarios.",inclusion
110139,-,exclusion
11014,Genocidio,titulo
11014,"El genocidio se refiere, como mínimo, a actos perpetrados con la intención de destruir, total o parcialmente, a un grupo nacional, étnico, racial o religioso, como tal: matanza de miembros del grupo; lesión grave a la integridad física o mental de los miembros del grupo; sometimiento intencional del grupo a condiciones de existencia que hayan de acarrear su destrucción física, total o parcial; medidas destinadas a impedir nacimientos en el seno del grupo; y traslado por la fuerza de niños del grupo a otro grupo.",descripcion
11014,Actos incluidos en el artículo 6 del Estatuto de Roma.,inclusion
11014,-,exclusion
11015,Crímenes de lesa humanidad,titulo
11015,"Los crímenes de lesa humanidad abarcan, como mínimo, delitos como asesinato, exterminación, violación, persecución y todos los demás actos inhumanos de carácter similar (causar intencionalmente profundos sufrimientos o graves daños corporales o a la salud mental o física), cometidos “como parte de un ataque generalizado o sistemático contra una población civil y con conocimiento de dicho ataque”.",descripcion
11015,Actos incluidos en el artículo 7 del Estatuto de Roma.,inclusion
11015,-,exclusion
11016,Crimen de agresión,titulo
11016,"Por crimen de agresión se entiende la planificación, preparación, iniciación o realización de un acto de agresión que, por sus características, gravedad y escala, constituya una violación manifiesta de la Carta de las Naciones Unidas, por una persona que ocupe un cargo que de hecho le permita controlar o dirigir efectivamente las acciones políticas o militares de un Estado.",descripcion
11016,Actos incluidos en el artículo 8 del Estatuto de Roma modificado 2010.,inclusion
11016,-,exclusion
11019,Otros actos bajo jurisdicción universal,titulo
11019,"Actos bajo jurisdicción universal no descritos ni clasificados en las categorías de tortura (""tortura de una persona*106""); ni pratería (""la piratería es todo acto de violencia, detención o depredación cometidos con un propósito personal por la tripulación o los pasajeros de un buque privado o de una aeronave privada y dirigidos contra un buque o una aeronave en alta mar o contra personas o bienes a bordo de ellos, o contra un buque o una aeronave, personas o bienes que se encuentren en un lugar no sometido a la jurisdicción de ningún Estado, con inclusión de actos de participación, incitación o facilitación de tales actos*107""); ni crímenes de guerra (""actos que constituyan violaciones graves de las leyes y los usos aplicables en los conflictos armados según lo expresado en el Estatuto de la Corte Penal Internacional (Estatuto de Roma) y en los Convenios de Ginebra (1949)""); ni genocidio (""el genocidio se refiere, como mínimo, a actos perpetrados con la intención de destruir, total o parcialmente, a un grupo nacional, étnico, racial o religioso, como tal: matanza de miembros del grupo; lesión grave a la integridad física o mental de los miembros del grupo; sometimiento intencional del grupo a condiciones de existencia que hayan de acarrear su destrucción física, total o parcial; medidas destinadas a impedir nacimientos en el seno del grupo; y traslado por la fuerza de niños del grupo a otro grupo""); ni crímenes de lesa humanidad (""los crímenes de lesa humanidad abarcan, como mínimo, delitos como asesinato, exterminación, violación, persecución y todos los demás actos inhumanos de carácter similar [causar intencionalmente profundos sufrimientos o graves daños corporales o a la salud mental o física], cometidos como parte de un ataque generalizado o sistemático contra una población civil y con conocimiento de dicho ataque""); ni crimen de agresión (""por crimen de agresión se entiende la planificación, preparación, iniciación o realización de un acto de agresión que, por sus características, gravedad y escala, constituya una violación manifiesta de la Carta de las Naciones Unidas, por una persona que ocupe un cargo que de hecho le permita controlar o dirigir efectivamente las acciones políticas o militares de un Estado"").",descripcion
