cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
14091,Facilitar vehículos motorizados para la participación en carreras clandestinas,60121,0.5466,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,907,0.5369,Infracciones de tráfico no lesivas,8051,0.5359,Delitos de tráfico ilícito de migrantes,2072,0.5306,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,6012,0.5245,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",601,0.5201,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,60129,0.514,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",20722,0.5062,Utilización de un vehículo bajo los efectos de drogas ilícitas,602,0.5013,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",50212,0.4993,Utilización ilegal de vehículos terrestres de motor
14092,Sobrepasar en 60 km/h los límites fijados de velocidad máxima,907,0.6058,Infracciones de tráfico no lesivas,10321,0.5045,Homicidio por tránsito vehicular,2072,0.5034,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,11021,0.463,Delitos en razón de la condición de menor de edad,602,0.4558,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60121,0.4551,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,20729,0.4518,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,60212,0.4499,"Producción, tráfico o distribución ilícitos de productos alcohólicos",60222,0.4491,"Producción, tráfico o distribución ilícitos de productos de tabaco",1102,0.4479,Actos contrarios a las leyes u otras disposiciones sobre menores
14099,Otras faltas contra la Ley de Alcoholes,60212,0.6116,"Producción, tráfico o distribución ilícitos de productos alcohólicos",602,0.5957,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6021,0.5761,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60219,0.5649,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",11021,0.563,Delitos en razón de la condición de menor de edad,907,0.5624,Infracciones de tráfico no lesivas,60121,0.5522,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,60129,0.5444,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",6012,0.5411,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",601,0.5366,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización
15001,Ley 18.314 de Conductas Terroristas,9069,0.5915,Otros actos relacionados con las actividades de un grupo terrorista,906,0.5648,Terrorismo,9061,0.5254,Participación en un grupo terrorista,104,0.4841,Suicidio asistido o incitación al suicidio,8063,0.4807,Intención delictiva,905,0.4752,Actos relacionados con grupos delictivos organizados,11013,0.4586,Crímenes de guerra,11016,0.4559,Crimen de agresión,2089,0.4541,Otros actos dirigidos a inducir miedo o angustia emocional,102,0.447,Tentativa de homicidio intencional
15002,Crímenes y simples delitos seguridad interior del Estado,904,0.606,Actos contra la seguridad del Estado,908,0.5462,Otros actos contra la seguridad pública y la seguridad del Estado,8063,0.4895,Intención delictiva,11013,0.4894,Crímenes de guerra,8011,0.4789,Delitos relacionados con la alteración violenta del orden público,107,0.4758,Homicidio ilícito relacionado con conflictos armados,90321,0.4739,Injerencia ilícita en sistemas informáticos,102,0.4739,Tentativa de homicidio intencional,110131,0.4671,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,9032,0.4634,Injerencia ilícita en sistemas o datos informáticos
15003,Crímenes y simples delitos contra la soberanía nacional y seguridad exterior del Estado,904,0.5534,Actos contra la seguridad del Estado,110132,0.5057,Destrucción o daños ilícitos a la propiedad en relación con conflictos armados,11012,0.4881,Piratería,8063,0.4878,Intención delictiva,11013,0.4851,Crímenes de guerra,110131,0.47,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,409,0.4673,Otros actos contra la propiedad que entrañan violencia o amenaza de violencia contra las personas,908,0.4659,Otros actos contra la seguridad pública y la seguridad del Estado,11016,0.4601,Crimen de agresión,107,0.457,Homicidio ilícito relacionado con conflictos armados
15007,Delitos de la Ley de Seguridad Interior del Estado contra el orden público y la normalidad de las actividades nacionales,8011,0.6551,Delitos relacionados con la alteración violenta del orden público,801,0.5898,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,8012,0.581,Actos relacionados con las normas y preceptos sociales y religiosos orientados al mantenimiento del orden público,8062,0.5727,Incumplimiento de órdenes judiciales,8029,0.5701,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,802,0.569,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8019,0.5641,Otros actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,905,0.5597,Actos relacionados con grupos delictivos organizados,809,0.5547,"Otros actos contra el orden público, la autoridad y las disposiciones del Estado",9059,0.5524,Otros actos relacionados con grupos delictivos organizados
16400,Difusión indebida de entrevista videograbada,30221,0.5874,Pornografía infantil,3022,0.5633,Explotación sexual de menores,30223,0.5568,Captación de menores con fines sexuales,30229,0.5496,Otras formas de explotación sexual de menores,30113,0.5382,Violación por presunción legal,3011,0.5167,Violación,30222,0.5055,Prostitución infantil,2021,0.4998,Secuestro de menores,9033,0.4958,Interceptación o acceso ilícitos a datos informáticos,802,0.4915,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público
16401,Peleas de animales como espectáculos,10091,0.5994,Actos contra los animales,8029,0.509,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,802,0.4989,Actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,8011,0.4978,Delitos relacionados con la alteración violenta del orden público,219,0.4961,Otros actos que causan daños o que tienen la intención de causar daños a las personas,10032,0.4926,Comercio o posesión de especies animales prohibidas o controladas,8021,0.4831,Delitos de prostitución,8022,0.4765,Delitos de pornografía,80322,0.4747,Violaciones de las normas sobre intolerancia e incitación al odio,203,0.4718,Esclavitud y explotación
16402,Delitos del D.L. 3538 de 1979 que regula mercado financiero,8042,0.5548,Actos contrarios a disposiciones comerciales o financieras,704,0.5079,Actos relacionados con el producto del delito,7011,0.4986,Fraude financiero,8045,0.4917,Manipulación del mercado o utilización indebida de información privilegiada,601,0.4747,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,7049,0.454,Otros actos relacionados con el producto del delito,602,0.4522,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",1102,0.4494,Actos contrarios a las leyes u otras disposiciones sobre menores,70211,0.4306,Falsificación de medios de pago en efectivo,60121,0.4289,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal
16403,Asociación ilícita para comercio ilegal,503,0.5871,Delitos contra la propiedad intelectual,8042,0.5659,Actos contrarios a disposiciones comerciales o financieras,601,0.5381,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,8063,0.5372,Intención delictiva,7022,0.521,Delitos relacionados con productos falsificados,704,0.5173,Actos relacionados con el producto del delito,602,0.5144,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60229,0.5065,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos de tabaco",60121,0.5015,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,6012,0.4966,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal"
17001,Delitos que comprometen relaciones internacionales,8059,0.4951,Otros actos ilícitos relacionados con la migración,1101,0.4878,Actos bajo jurisdicción universal,805,0.4818,Actos relacionados con la migración,11013,0.4711,Crímenes de guerra,11019,0.4704,Otros actos bajo jurisdicción universal,2119,0.4688,Otras transgresiones contra las personas,1109,0.4633,Otros actos delictivos no clasificados en otra parte,104,0.4624,Suicidio asistido o incitación al suicidio,8063,0.4607,Intención delictiva,211,0.4582,Transgresiones contra las personas
18001,Expendio de bebidas alcohólicas a menores,11021,0.654,Delitos en razón de la condición de menor de edad,602,0.6002,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6021,0.5924,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60219,0.5694,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",60212,0.5559,"Producción, tráfico o distribución ilícitos de productos alcohólicos",1102,0.5513,Actos contrarios a las leyes u otras disposiciones sobre menores,30113,0.5348,Violación por presunción legal,60211,0.5335,Posesión o uso ilícitos de productos alcohólicos,6029,0.5315,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",3022,0.5151,Explotación sexual de menores
18002,Otorgamiento de patentes de alcoholes,602,0.6045,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60219,0.5707,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",6021,0.5681,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",6029,0.5588,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60211,0.535,Posesión o uso ilícitos de productos alcohólicos,601,0.5269,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,60212,0.5248,"Producción, tráfico o distribución ilícitos de productos alcohólicos",6019,0.5184,Otros actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,60122,0.5048,Fabricación ilícita de drogas sujetas a fiscalización no destinadas al consumo personal,11021,0.4984,Delitos en razón de la condición de menor de edad
18003,Divulgación de datos militantes de partidos políticos,9033,0.509,Interceptación o acceso ilícitos a datos informáticos,807,0.4999,Actos relacionados con las elecciones democráticas,90322,0.4897,Injerencia ilícita en datos informáticos,80329,0.4843,Otros actos relacionados con expresiones de creencias y normas sociales controladas,9032,0.4806,Injerencia ilícita en sistemas o datos informáticos,803,0.4689,Actos relacionados con la libertad de expresión o el control de la expresión,903,0.4639,Actos contra sistemas informáticos,8032,0.4612,Actos relacionados con expresiones de creencias y normas sociales controladas,904,0.4527,Actos contra la seguridad del Estado,8079,0.4514,Otros actos relacionados con las elecciones democráticas
20001,"Envío de explosivos, homicidio, lesiones y secuestros terroristas",9069,0.6205,Otros actos relacionados con las actividades de un grupo terrorista,906,0.5825,Terrorismo,9061,0.5295,Participación en un grupo terrorista,110131,0.5136,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,11013,0.5113,Crímenes de guerra,104,0.5112,Suicidio asistido o incitación al suicidio,102,0.5108,Tentativa de homicidio intencional,8063,0.5093,Intención delictiva,905,0.5072,Actos relacionados con grupos delictivos organizados,11016,0.4912,Crimen de agresión
20002,Apoderamiento o atentado al transporte público,9069,0.5813,Otros actos relacionados con las actividades de un grupo terrorista,906,0.5646,Terrorismo,11012,0.5454,Piratería,102,0.5222,Tentativa de homicidio intencional,8063,0.5126,Intención delictiva,9061,0.5096,Participación en un grupo terrorista,902,0.4927,Actos contra la salud y la seguridad,20223,0.4926,Secuestro de vehículos,104,0.4914,Suicidio asistido o incitación al suicidio,8011,0.4905,Delitos relacionados con la alteración violenta del orden público
20003,Atentado terrorista contra Jefe de Estado o autoridad pública,9069,0.5912,Otros actos relacionados con las actividades de un grupo terrorista,906,0.5737,Terrorismo,102,0.5451,Tentativa de homicidio intencional,9061,0.5206,Participación en un grupo terrorista,904,0.5203,Actos contra la seguridad del Estado,8063,0.5063,Intención delictiva,101,0.5045,Homicidio intencional,110131,0.5024,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,11016,0.4987,Crimen de agresión,104,0.4899,Suicidio asistido o incitación al suicidio
