cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
14004,Conducción estado de ebriedad con suspensión de licencia,20721,0.1603,Utilización de un vehículo bajo los efectos del alcohol,20722,0.0433,Utilización de un vehículo bajo los efectos de drogas ilícitas,2072,0.0235,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,907,0.0213,Infracciones de tráfico no lesivas,602,0.0164,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",20729,0.0098,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,60211,0.0095,Posesión o uso ilícitos de productos alcohólicos,6029,0.0072,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6021,0.0042,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60219,0.0038,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos"
14005,Negativa a efectuarse examen,2072,0.0373,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20721,0.0334,Utilización de un vehículo bajo los efectos del alcohol,20729,0.0157,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,60211,0.0142,Posesión o uso ilícitos de productos alcohólicos,6029,0.0119,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60212,0.011,"Producción, tráfico o distribución ilícitos de productos alcohólicos",20722,0.0074,Utilización de un vehículo bajo los efectos de drogas ilícitas,60219,0.0064,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",907,0.0063,Infracciones de tráfico no lesivas,602,0.0058,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización"
14006,Conducción estado ebriedad con resultado de muerte,20721,0.6373,Utilización de un vehículo bajo los efectos del alcohol,10321,0.622,Homicidio por tránsito vehicular,109,0.4999,Otros actos que causan la muerte o que tienen la intención de causar la muerte,20722,0.2424,Utilización de un vehículo bajo los efectos de drogas ilícitas,103,0.2219,Homicidio no intencional,2072,0.1941,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20729,0.1941,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,10322,0.1785,Homicidio no ocasionado por tránsito vehicular,1032,0.1232,Homicidio culposo,102,0.0884,Tentativa de homicidio intencional
14007,Conducción estado ebriedad con resultado de lesiones graves gravísimas,20721,0.6761,Utilización de un vehículo bajo los efectos del alcohol,2072,0.3437,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,2063,0.2649,Negligencia relacionada con la conducción de un vehículo,20722,0.2444,Utilización de un vehículo bajo los efectos de drogas ilícitas,20729,0.1928,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,207,0.1358,Actos peligrosos,20111,0.1002,Agresión grave,907,0.0483,Infracciones de tráfico no lesivas,10321,0.0153,Homicidio por tránsito vehicular,6021,0.0081,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos"
14008,Conducción estado de ebriedad con resultado de lesiones graves,20721,0.8323,Utilización de un vehículo bajo los efectos del alcohol,2072,0.5323,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20722,0.4897,Utilización de un vehículo bajo los efectos de drogas ilícitas,2063,0.2845,Negligencia relacionada con la conducción de un vehículo,20729,0.1698,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,20111,0.1292,Agresión grave,907,0.0502,Infracciones de tráfico no lesivas,207,0.0391,Actos peligrosos,10321,0.0274,Homicidio por tránsito vehicular,60211,0.0161,Posesión o uso ilícitos de productos alcohólicos
14009,Conducción estado ebriedad con resultado de lesiones menos graves,20721,0.7544,Utilización de un vehículo bajo los efectos del alcohol,2072,0.3702,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,2063,0.2172,Negligencia relacionada con la conducción de un vehículo,20722,0.2085,Utilización de un vehículo bajo los efectos de drogas ilícitas,20729,0.0961,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,907,0.0843,Infracciones de tráfico no lesivas,60211,0.0215,Posesión o uso ilícitos de productos alcohólicos,6021,0.0176,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",602,0.0172,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",10321,0.0148,Homicidio por tránsito vehicular
14020,Cuasidelito vehículo motorizado,2063,0.7796,Negligencia relacionada con la conducción de un vehículo,206,0.2977,Negligencia,10321,0.2942,Homicidio por tránsito vehicular,2069,0.1594,Otros actos de negligencia,110131,0.1548,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,907,0.1234,Infracciones de tráfico no lesivas,2072,0.0829,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,1032,0.0472,Homicidio culposo,5021,0.0403,Hurto de vehículos de motor o de sus piezas,20721,0.0401,Utilización de un vehículo bajo los efectos del alcohol
14021,Marcharse del sitio del suceso sin prestar auxilio a la víctima,2069,0.1058,Otros actos de negligencia,10321,0.0507,Homicidio por tránsito vehicular,2061,0.0505,Negligencia en situaciones de personas bajo cuidado,206,0.0448,Negligencia,10322,0.0393,Homicidio no ocasionado por tránsito vehicular,8062,0.0288,Incumplimiento de órdenes judiciales,907,0.0239,Infracciones de tráfico no lesivas,1032,0.0234,Homicidio culposo,207,0.0173,Actos peligrosos,109,0.017,Otros actos que causan la muerte o que tienen la intención de causar la muerte
14022,Ocultamiento de placa patente,7029,0.0601,Otros actos de falsificación,7022,0.0403,Delitos relacionados con productos falsificados,702,0.0266,Falsificación,8063,0.0228,Intención delictiva,7041,0.0226,Blanqueo de dinero,7049,0.0194,Otros actos relacionados con el producto del delito,2072,0.0152,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,7023,0.0148,Actos de falsificación de documentos,503,0.0091,Delitos contra la propiedad intelectual,50212,0.0087,Utilización ilegal de vehículos terrestres de motor
14050,Otros delitos contra la ley de alcoholes,11021,0.397,Delitos en razón de la condición de menor de edad,60212,0.3966,"Producción, tráfico o distribución ilícitos de productos alcohólicos",6021,0.1783,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",20721,0.155,Utilización de un vehículo bajo los efectos del alcohol,60219,0.1439,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",6029,0.1177,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",10321,0.1012,Homicidio por tránsito vehicular,602,0.0832,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",907,0.068,Infracciones de tráfico no lesivas,60211,0.0597,Posesión o uso ilícitos de productos alcohólicos
14051,Ebriedad,2072,0.1749,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,6021,0.1453,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60212,0.1276,"Producción, tráfico o distribución ilícitos de productos alcohólicos",10321,0.0601,Homicidio por tránsito vehicular,60121,0.0399,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,60219,0.0371,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",602,0.0371,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6012,0.0368,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",6029,0.0362,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60222,0.0316,"Producción, tráfico o distribución ilícitos de productos de tabaco"
14052,Conducción estado de ebriedad con o sin daños o lesiones leves,20721,0.7454,Utilización de un vehículo bajo los efectos del alcohol,2072,0.5033,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,2063,0.4815,Negligencia relacionada con la conducción de un vehículo,20722,0.3743,Utilización de un vehículo bajo los efectos de drogas ilícitas,907,0.266,Infracciones de tráfico no lesivas,20729,0.2029,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,10321,0.0293,Homicidio por tránsito vehicular,6029,0.0217,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",6021,0.0179,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60219,0.0158,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos"
14053,Expendio de bebidas alcohólicas,60212,0.4623,"Producción, tráfico o distribución ilícitos de productos alcohólicos",6021,0.1572,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",6029,0.0705,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60219,0.0551,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",602,0.0475,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",20721,0.0271,Utilización de un vehículo bajo los efectos del alcohol,907,0.0204,Infracciones de tráfico no lesivas,60222,0.0161,"Producción, tráfico o distribución ilícitos de productos de tabaco",10321,0.015,Homicidio por tránsito vehicular,11021,0.0141,Delitos en razón de la condición de menor de edad
14054,Consumo de bebidas alcohólicas en la vía pública,6021,0.193,"Producción, manipulación, posesión o uso ilícitos de productos alcohólicos",60212,0.1742,"Producción, tráfico o distribución ilícitos de productos alcohólicos",6029,0.0899,"Otros actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",60219,0.0868,"Otros actos ilícitos de producción, manipulación, posesión o uso de productos alcohólicos",602,0.0779,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",20721,0.0622,Utilización de un vehículo bajo los efectos del alcohol,11021,0.0437,Delitos en razón de la condición de menor de edad,60211,0.0408,Posesión o uso ilícitos de productos alcohólicos,907,0.0396,Infracciones de tráfico no lesivas,10321,0.0268,Homicidio por tránsito vehicular
14055,Reclamo de clausura,907,0.0121,Infracciones de tráfico no lesivas,10321,0.0092,Homicidio por tránsito vehicular,4012,0.0051,Robo de objetos de valor o bienes en tránsito,8051,0.0032,Delitos de tráfico ilícito de migrantes,40129,0.0031,Otras formas de robo de objetos de valor o bienes en tránsito,20223,0.0026,Secuestro de vehículos,2022,0.0022,Privación de libertad,10021,0.0022,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,10022,0.002,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,805,0.0019,Actos relacionados con la migración
14056,Atentado a vehículo motorizado en circulación con objeto contundente u otro semejante,40121,0.0836,Robo de automóviles o vehículos,20223,0.0819,Secuestro de vehículos,5021,0.0224,Hurto de vehículos de motor o de sus piezas,20729,0.0191,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,50219,0.018,Otras formas de hurto de vehículos de motor o de sus piezas,2011,0.0159,Agresión,50211,0.0152,Hurto de vehículos terrestres de motor,4012,0.012,Robo de objetos de valor o bienes en tránsito,50212,0.0118,Utilización ilegal de vehículos terrestres de motor,2072,0.0103,Utilización de un vehículo bajo los efectos de sustancias psicoactivas
14057,Conducir vehículo durante la vigencia de alguna sanción impuesta,2063,0.0841,Negligencia relacionada con la conducción de un vehículo,20721,0.0513,Utilización de un vehículo bajo los efectos del alcohol,2072,0.0392,Utilización de un vehículo bajo los efectos de sustancias psicoactivas,20722,0.0372,Utilización de un vehículo bajo los efectos de drogas ilícitas,907,0.0209,Infracciones de tráfico no lesivas,20729,0.0174,Utilización de un vehículo bajo los efectos de otras sustancias psicoactivas,40121,0.0146,Robo de automóviles o vehículos,20223,0.0098,Secuestro de vehículos,50212,0.0084,Utilización ilegal de vehículos terrestres de motor,10321,0.0074,Homicidio por tránsito vehicular
14060,Otros delitos contra la Ley de Tránsito,907,0.5572,Infracciones de tráfico no lesivas,11029,0.4505,Otros actos contrarios a las leyes u otras disposiciones sobre menores,1109,0.3579,Otros actos delictivos no clasificados en otra parte,11021,0.2991,Delitos en razón de la condición de menor de edad,11019,0.2003,Otros actos bajo jurisdicción universal,10321,0.1899,Homicidio por tránsito vehicular,7042,0.1682,Tráfico ilícito de bienes culturales,1102,0.1165,Actos contrarios a las leyes u otras disposiciones sobre menores,8051,0.0752,Delitos de tráfico ilícito de migrantes,20722,0.0584,Utilización de un vehículo bajo los efectos de drogas ilícitas
